               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,             0.02232,            0.013876,           0.0025969,             0.84825,             0.73142,             0.79553,             0.55599,             0.02909,           0.0086159,            0.002511,            0.005116,            0.005116,            0.005116
                 150,            0.022835,            0.013926,           0.0025657,             0.84975,             0.73024,             0.79479,             0.55275,            0.029236,           0.0085839,           0.0029327,            0.005083,            0.005083,            0.005083
                 151,            0.023063,            0.014455,           0.0021027,             0.84767,             0.74166,             0.79198,             0.54923,            0.028779,           0.0086147,           0.0025799,             0.00505,             0.00505,             0.00505
                 152,            0.022272,            0.014399,           0.0028201,             0.83939,             0.73873,             0.80391,             0.55421,            0.028922,           0.0086479,            0.002453,            0.005017,            0.005017,            0.005017
                 153,             0.02281,            0.013923,           0.0022983,             0.85639,             0.72014,             0.79464,              0.5597,            0.029358,           0.0084439,           0.0028258,            0.004984,            0.004984,            0.004984
                 154,            0.021733,            0.014218,           0.0022129,             0.84736,             0.74681,             0.80092,             0.56069,            0.029383,           0.0084854,           0.0029897,            0.004951,            0.004951,            0.004951
                 155,            0.022475,            0.014334,            0.002535,             0.87979,             0.71802,             0.79915,             0.56273,            0.028818,           0.0084993,           0.0028319,            0.004918,            0.004918,            0.004918
                 156,             0.02248,            0.014332,           0.0025815,             0.88076,             0.73591,             0.80328,             0.56547,            0.028352,           0.0083878,           0.0027272,            0.004885,            0.004885,            0.004885
                 157,            0.022167,            0.014212,           0.0023467,             0.86406,             0.73528,             0.79794,               0.556,            0.027981,           0.0086147,           0.0026284,            0.004852,            0.004852,            0.004852
                 158,            0.022622,            0.014121,           0.0028463,             0.89429,             0.72261,             0.80113,             0.55959,            0.028412,           0.0086333,           0.0030934,            0.004819,            0.004819,            0.004819
                 159,            0.022642,            0.014204,           0.0027542,             0.84646,             0.73991,             0.79343,             0.54676,            0.028786,           0.0086072,           0.0032343,            0.004786,            0.004786,            0.004786
                 160,            0.022538,            0.014085,           0.0021781,              0.8924,             0.71788,             0.79919,             0.55092,            0.028331,           0.0086398,           0.0026514,            0.004753,            0.004753,            0.004753
                 161,            0.022202,             0.01409,           0.0021892,              0.8786,             0.73492,             0.80492,             0.56313,            0.028133,           0.0085271,           0.0028845,             0.00472,             0.00472,             0.00472
                 162,            0.021824,            0.013564,           0.0021912,             0.87554,             0.72689,              0.7921,             0.55545,            0.028201,           0.0088476,           0.0035609,            0.004687,            0.004687,            0.004687
                 163,            0.022759,            0.013997,           0.0024204,             0.88033,             0.71301,             0.78999,             0.55325,            0.028905,           0.0086489,           0.0039528,            0.004654,            0.004654,            0.004654
                 164,            0.022734,            0.014119,           0.0024424,             0.85476,             0.74344,             0.80447,             0.55999,            0.028825,            0.008667,           0.0030516,            0.004621,            0.004621,            0.004621
                 165,            0.021518,            0.013719,           0.0025123,             0.86913,             0.75621,             0.79933,             0.54984,            0.028872,            0.008555,            0.002944,            0.004588,            0.004588,            0.004588
                 166,            0.021534,            0.013955,           0.0023537,             0.86381,             0.73228,             0.79401,             0.55389,            0.028094,           0.0085836,           0.0022583,            0.004555,            0.004555,            0.004555
                 167,            0.022154,            0.013722,            0.002239,             0.84801,             0.75144,             0.79818,             0.55859,            0.028225,           0.0084661,           0.0023141,            0.004522,            0.004522,            0.004522
                 168,            0.022381,            0.013762,           0.0025399,             0.86039,             0.74465,             0.79119,             0.55387,            0.028461,           0.0085072,           0.0023665,            0.004489,            0.004489,            0.004489
                 169,            0.021271,            0.013732,           0.0021391,             0.84753,              0.7206,             0.78297,             0.54749,            0.028046,           0.0088127,           0.0025039,            0.004456,            0.004456,            0.004456
                 170,             0.02155,            0.013781,           0.0020749,             0.82042,             0.74844,             0.79777,             0.55847,            0.027947,           0.0084503,           0.0019474,            0.004423,            0.004423,            0.004423
                 171,            0.022017,            0.013889,           0.0023573,             0.87593,             0.72842,             0.80359,             0.56455,            0.028365,           0.0085865,           0.0022478,             0.00439,             0.00439,             0.00439
                 172,             0.02192,            0.013878,           0.0016888,             0.87655,             0.75698,             0.81415,              0.5751,            0.028079,           0.0084326,           0.0020785,            0.004357,            0.004357,            0.004357
                 173,            0.021264,            0.013582,           0.0019557,             0.89534,              0.7218,             0.80875,             0.57442,            0.028836,           0.0084584,           0.0022531,            0.004324,            0.004324,            0.004324
                 174,            0.021543,            0.013882,           0.0019929,             0.88907,             0.72306,             0.80228,             0.56387,            0.029238,           0.0085161,           0.0025235,            0.004291,            0.004291,            0.004291
                 175,            0.022272,            0.013368,           0.0019827,             0.84362,             0.73284,             0.80051,              0.5579,            0.028803,           0.0086109,           0.0023859,            0.004258,            0.004258,            0.004258
                 176,            0.020272,            0.012969,           0.0015507,             0.85518,             0.74765,             0.79747,             0.56028,            0.028602,           0.0086127,           0.0020142,            0.004225,            0.004225,            0.004225
                 177,             0.02081,            0.013304,            0.001752,             0.85359,             0.75028,             0.80811,             0.57173,            0.028164,           0.0085521,           0.0023533,            0.004192,            0.004192,            0.004192
                 178,            0.020475,            0.013465,           0.0018006,             0.88046,             0.73723,             0.81067,             0.56682,             0.02787,            0.008816,           0.0020577,            0.004159,            0.004159,            0.004159
                 179,            0.020773,            0.013068,           0.0019158,             0.85492,             0.74916,             0.80484,             0.56528,            0.027845,           0.0085786,           0.0022973,            0.004126,            0.004126,            0.004126
                 180,            0.021539,            0.013475,           0.0017065,             0.86772,             0.72718,             0.80285,             0.56108,            0.028259,           0.0084546,           0.0021442,            0.004093,            0.004093,            0.004093
                 181,            0.020478,             0.01306,           0.0018145,             0.85822,             0.73226,             0.80466,             0.56457,            0.028135,           0.0085926,           0.0022403,             0.00406,             0.00406,             0.00406
                 182,            0.021115,            0.012995,           0.0020322,             0.87782,             0.74133,             0.80048,              0.5747,            0.028137,           0.0086177,           0.0024417,            0.004027,            0.004027,            0.004027
                 183,            0.021315,            0.013613,           0.0021939,              0.8752,             0.73288,             0.80304,             0.57139,            0.027893,            0.008694,           0.0024038,            0.003994,            0.003994,            0.003994
                 184,            0.020047,            0.012845,           0.0015742,              0.8689,             0.73973,             0.80124,             0.57035,            0.028032,           0.0087455,           0.0023584,            0.003961,            0.003961,            0.003961
                 185,            0.020284,            0.012773,           0.0017409,             0.85836,             0.75022,             0.80242,             0.57457,            0.027855,           0.0087548,           0.0022692,            0.003928,            0.003928,            0.003928
                 186,            0.021331,            0.013002,            0.001981,             0.89752,             0.72829,             0.80521,              0.5749,              0.0281,            0.008739,            0.002407,            0.003895,            0.003895,            0.003895
                 187,             0.02007,            0.012607,           0.0015491,             0.87608,             0.73485,             0.80873,             0.57526,            0.027667,            0.008816,           0.0024337,            0.003862,            0.003862,            0.003862
                 188,            0.021351,            0.012809,           0.0013642,             0.88216,             0.74078,             0.79592,             0.56873,             0.02786,            0.008798,           0.0025353,            0.003829,            0.003829,            0.003829
                 189,            0.020519,            0.013074,           0.0020915,             0.89655,             0.72018,             0.80362,             0.56993,            0.028151,           0.0088277,            0.002496,            0.003796,            0.003796,            0.003796
                 190,            0.020336,            0.012818,            0.001827,             0.84345,              0.7509,              0.8073,             0.57716,            0.028169,           0.0088172,           0.0027312,            0.003763,            0.003763,            0.003763
                 191,            0.020269,             0.01293,           0.0016079,             0.91041,             0.70403,             0.80525,             0.57756,            0.028599,           0.0089082,           0.0027485,             0.00373,             0.00373,             0.00373
                 192,            0.020087,            0.013066,            0.001888,             0.86432,             0.74288,              0.7976,             0.57604,            0.028475,           0.0090015,           0.0026118,            0.003697,            0.003697,            0.003697
                 193,            0.020209,            0.012402,           0.0018855,             0.88992,             0.73196,             0.80009,             0.57237,            0.028733,           0.0088739,           0.0027724,            0.003664,            0.003664,            0.003664
                 194,            0.020402,            0.013042,           0.0016178,              0.8782,             0.74052,             0.79601,             0.56523,            0.028881,           0.0088122,           0.0029099,            0.003631,            0.003631,            0.003631
                 195,            0.019897,            0.012704,           0.0015682,             0.88209,             0.73433,             0.79472,             0.57503,            0.028839,           0.0086842,           0.0032912,            0.003598,            0.003598,            0.003598
                 196,             0.02103,            0.012842,           0.0014984,             0.86659,             0.73825,             0.79223,             0.56726,            0.028626,           0.0088309,           0.0029662,            0.003565,            0.003565,            0.003565
                 197,            0.020155,            0.012925,           0.0017537,             0.85409,             0.74777,             0.79697,             0.57338,            0.028272,           0.0089403,           0.0026615,            0.003532,            0.003532,            0.003532
                 198,            0.020069,            0.012508,           0.0021426,             0.87399,             0.74284,             0.79821,             0.56547,            0.028076,            0.009141,           0.0026213,            0.003499,            0.003499,            0.003499
                 199,             0.01988,            0.012382,           0.0016805,             0.85171,             0.74404,             0.79659,             0.56386,            0.028109,           0.0091289,           0.0026915,            0.003466,            0.003466,            0.003466
                 200,            0.020092,            0.012719,           0.0016984,             0.87501,             0.73786,             0.79557,             0.56788,             0.02847,           0.0091499,           0.0026948,            0.003433,            0.003433,            0.003433
                 201,            0.019681,            0.012497,            0.001435,             0.89157,              0.7186,              0.7966,             0.56947,            0.028425,           0.0089058,            0.002661,              0.0034,              0.0034,              0.0034
                 202,            0.020143,            0.012761,           0.0016132,             0.90434,             0.72975,             0.80864,             0.57362,            0.028128,           0.0089025,            0.002761,            0.003367,            0.003367,            0.003367
                 203,            0.019994,            0.012612,           0.0016286,              0.8868,             0.73688,             0.81054,             0.57065,            0.028158,           0.0088248,           0.0027105,            0.003334,            0.003334,            0.003334
                 204,            0.019307,            0.012183,           0.0012243,             0.86232,             0.74864,             0.81047,             0.56871,            0.028047,            0.008638,           0.0024551,            0.003301,            0.003301,            0.003301
                 205,            0.019661,            0.012274,           0.0015607,             0.87305,              0.7594,              0.8086,              0.5678,            0.028336,           0.0086123,           0.0025402,            0.003268,            0.003268,            0.003268
                 206,            0.019697,            0.012344,           0.0012953,             0.90178,             0.73615,             0.80253,             0.56933,            0.028285,           0.0087771,           0.0027997,            0.003235,            0.003235,            0.003235
                 207,            0.019994,            0.012285,           0.0020363,             0.88497,               0.751,             0.80953,             0.56976,            0.028123,           0.0087591,           0.0029882,            0.003202,            0.003202,            0.003202
                 208,            0.019779,            0.012469,           0.0015433,             0.87582,             0.74427,              0.8006,             0.57398,            0.028214,           0.0087686,            0.002909,            0.003169,            0.003169,            0.003169
                 209,            0.019332,            0.012117,           0.0012793,              0.9002,             0.72722,             0.80495,             0.57264,            0.028366,           0.0088426,           0.0026991,            0.003136,            0.003136,            0.003136
                 210,             0.01978,            0.012739,           0.0016151,             0.89623,             0.74155,             0.80731,             0.57728,            0.028258,           0.0088203,           0.0025115,            0.003103,            0.003103,            0.003103
                 211,            0.019683,            0.012308,           0.0012321,              0.8776,             0.74325,             0.80349,              0.5768,            0.028729,           0.0088738,           0.0027276,             0.00307,             0.00307,             0.00307
                 212,            0.019854,            0.012067,           0.0013098,             0.89049,             0.73009,             0.79755,             0.56871,            0.029062,           0.0089999,           0.0028854,            0.003037,            0.003037,            0.003037
                 213,            0.019338,            0.012296,           0.0016817,             0.88658,             0.72623,             0.79932,              0.5714,            0.028623,           0.0089429,            0.002853,            0.003004,            0.003004,            0.003004
                 214,            0.019431,            0.012649,           0.0017309,             0.90396,             0.72887,             0.80576,             0.57318,            0.028475,           0.0088937,           0.0025977,            0.002971,            0.002971,            0.002971
                 215,            0.020159,            0.012564,           0.0015242,             0.88634,             0.75232,             0.80978,             0.57081,            0.028356,           0.0089545,           0.0025115,            0.002938,            0.002938,            0.002938
                 216,             0.01862,            0.011938,           0.0013032,             0.89355,             0.75385,             0.80895,              0.5738,            0.028474,           0.0089171,           0.0023984,            0.002905,            0.002905,            0.002905
                 217,            0.018869,             0.01198,           0.0012616,             0.89761,             0.73946,             0.80719,             0.57161,            0.028891,           0.0090117,           0.0026383,            0.002872,            0.002872,            0.002872
                 218,            0.019474,            0.012347,           0.0014943,             0.86957,             0.75492,             0.80677,             0.57584,            0.029173,           0.0090614,           0.0027011,            0.002839,            0.002839,            0.002839
                 219,            0.019106,            0.011659,           0.0012845,             0.88378,             0.74769,             0.81592,             0.57986,            0.029078,           0.0090717,           0.0024752,            0.002806,            0.002806,            0.002806
                 220,            0.018287,            0.011892,           0.0013123,              0.9153,             0.74141,             0.81345,             0.57642,              0.0289,           0.0089869,           0.0024516,            0.002773,            0.002773,            0.002773
                 221,            0.018855,            0.012224,           0.0012338,             0.90658,             0.73625,             0.80645,             0.57421,            0.028932,           0.0091185,           0.0023188,             0.00274,             0.00274,             0.00274
                 222,            0.019484,             0.01193,           0.0013601,              0.8996,             0.73773,              0.8097,             0.58081,             0.02898,           0.0091387,            0.002393,            0.002707,            0.002707,            0.002707
                 223,            0.019291,             0.01209,            0.001299,             0.90041,              0.7249,             0.80238,             0.57722,            0.028879,           0.0092623,           0.0023606,            0.002674,            0.002674,            0.002674
                 224,            0.019381,            0.011753,            0.001207,             0.91129,             0.71775,              0.8041,             0.57379,            0.028735,           0.0091543,           0.0024794,            0.002641,            0.002641,            0.002641
                 225,            0.019251,            0.011908,           0.0013918,             0.88986,             0.73872,             0.80679,             0.57495,            0.028568,           0.0091574,           0.0023069,            0.002608,            0.002608,            0.002608
                 226,            0.018478,            0.011983,           0.0015657,             0.89983,             0.73207,             0.80566,             0.57644,            0.028429,           0.0091253,            0.002277,            0.002575,            0.002575,            0.002575
                 227,            0.018486,            0.011986,           0.0011273,             0.88812,             0.74224,             0.80045,             0.56922,            0.028379,           0.0092191,           0.0025464,            0.002542,            0.002542,            0.002542
                 228,            0.018383,             0.01153,           0.0015455,             0.88582,             0.73197,             0.79568,              0.5691,            0.028513,           0.0093061,           0.0027292,            0.002509,            0.002509,            0.002509
                 229,            0.019032,            0.011763,           0.0012966,             0.87462,               0.754,             0.79975,             0.56755,             0.02841,           0.0093465,           0.0028398,            0.002476,            0.002476,            0.002476
                 230,            0.018678,             0.01164,           0.0010762,              0.8983,              0.7416,             0.80309,             0.57633,            0.028411,            0.009335,           0.0028048,            0.002443,            0.002443,            0.002443
                 231,            0.018253,            0.012083,           0.0015535,             0.88953,             0.75204,             0.80692,             0.57847,            0.028446,           0.0092284,           0.0024188,             0.00241,             0.00241,             0.00241
                 232,            0.018818,            0.011787,            0.001248,             0.88566,             0.75265,             0.80494,             0.58818,            0.028354,           0.0091538,           0.0022526,            0.002377,            0.002377,            0.002377
                 233,            0.018102,            0.011766,           0.0012873,              0.8946,             0.74206,             0.80534,             0.58591,            0.028461,           0.0091598,           0.0024973,            0.002344,            0.002344,            0.002344
                 234,            0.017555,            0.011593,           0.0010906,             0.89059,             0.74882,             0.80595,              0.5791,             0.02841,           0.0091942,           0.0025613,            0.002311,            0.002311,            0.002311
                 235,            0.017917,            0.011565,           0.0009117,             0.90209,             0.74472,               0.808,             0.57881,            0.028532,           0.0091141,           0.0025223,            0.002278,            0.002278,            0.002278
                 236,            0.018052,            0.011523,           0.0011157,             0.89119,             0.76196,             0.81105,              0.5804,            0.028696,           0.0090146,           0.0024068,            0.002245,            0.002245,            0.002245
                 237,            0.018683,            0.011848,           0.0011161,             0.88594,             0.76152,             0.81115,             0.58231,            0.028634,           0.0090171,           0.0024189,            0.002212,            0.002212,            0.002212
                 238,             0.01788,            0.011681,           0.0013352,             0.89823,             0.75558,             0.81068,             0.57788,            0.028615,           0.0091078,           0.0025801,            0.002179,            0.002179,            0.002179
                 239,            0.018121,            0.011868,           0.0011407,             0.92012,             0.73696,             0.80896,             0.57901,             0.02863,           0.0091032,           0.0025277,            0.002146,            0.002146,            0.002146
                 240,            0.018573,            0.011787,           0.0010357,             0.88896,             0.75034,              0.8098,             0.57229,            0.028665,           0.0090939,           0.0024843,            0.002113,            0.002113,            0.002113
                 241,            0.017489,            0.011507,           0.0010691,             0.89649,             0.74003,              0.8103,             0.57917,            0.028696,           0.0090371,           0.0025235,             0.00208,             0.00208,             0.00208
                 242,            0.017777,             0.01163,           0.0010757,             0.88404,             0.73847,             0.81154,             0.58234,            0.028404,           0.0089434,           0.0022524,            0.002047,            0.002047,            0.002047
                 243,             0.01775,            0.011236,           0.0013051,             0.86522,             0.73526,             0.80687,             0.57977,            0.028364,           0.0089587,           0.0022076,            0.002014,            0.002014,            0.002014
                 244,            0.018318,            0.011556,           0.0013093,             0.87663,             0.73808,             0.80712,             0.57853,            0.028515,           0.0090536,           0.0023414,            0.001981,            0.001981,            0.001981
                 245,            0.018127,            0.011553,            0.001034,             0.89409,             0.73742,             0.80682,             0.57717,            0.028568,           0.0090456,           0.0022705,            0.001948,            0.001948,            0.001948
                 246,            0.017616,            0.011537,            0.001067,             0.88702,             0.73852,             0.80891,             0.58022,            0.028611,           0.0090735,           0.0022892,            0.001915,            0.001915,            0.001915
                 247,            0.017817,            0.011369,           0.0012122,             0.87954,             0.74292,              0.8083,             0.58037,              0.0288,           0.0090677,           0.0022509,            0.001882,            0.001882,            0.001882
                 248,            0.017306,            0.010971,           0.0010871,             0.90764,             0.72499,             0.80968,             0.57901,            0.028768,           0.0090964,           0.0023236,            0.001849,            0.001849,            0.001849
                 249,            0.017759,              0.0111,           0.0010967,             0.87998,             0.74057,             0.81142,             0.57815,            0.028787,           0.0091269,           0.0024187,            0.001816,            0.001816,            0.001816
                 250,            0.018056,            0.011925,            0.001093,             0.88177,             0.74426,             0.81178,             0.57871,            0.028753,           0.0091133,           0.0023916,            0.001783,            0.001783,            0.001783
                 251,             0.01709,            0.011134,          0.00098834,              0.8792,             0.75035,             0.81393,             0.57761,            0.028768,           0.0091502,           0.0022883,             0.00175,             0.00175,             0.00175
                 252,            0.018141,            0.011434,           0.0012928,             0.86863,             0.75247,             0.81135,             0.58072,            0.028875,           0.0091424,           0.0024398,            0.001717,            0.001717,            0.001717
                 253,            0.017586,            0.011322,           0.0013009,             0.88487,             0.74537,             0.81136,             0.58043,            0.028919,            0.009109,           0.0023596,            0.001684,            0.001684,            0.001684
                 254,            0.017975,            0.011518,           0.0010689,             0.89948,             0.73418,             0.80778,             0.57811,            0.028933,           0.0091424,           0.0024132,            0.001651,            0.001651,            0.001651
                 255,            0.017609,            0.011415,          0.00097375,             0.90771,             0.73347,             0.80874,             0.58145,            0.028792,           0.0091878,           0.0024951,            0.001618,            0.001618,            0.001618
                 256,            0.017416,            0.011068,           0.0011326,             0.91578,             0.72895,             0.80676,             0.57796,            0.028875,           0.0092865,           0.0026453,            0.001585,            0.001585,            0.001585
                 257,            0.017121,            0.011548,           0.0010608,             0.91293,             0.73141,             0.80691,             0.57578,            0.029007,           0.0093664,           0.0026758,            0.001552,            0.001552,            0.001552
                 258,            0.017474,            0.011136,           0.0012606,             0.90344,             0.73542,             0.80757,             0.57474,            0.028809,           0.0093379,           0.0025545,            0.001519,            0.001519,            0.001519
                 259,             0.01711,            0.011278,          0.00097249,             0.91247,             0.73361,             0.80884,             0.57919,             0.02869,           0.0092987,            0.002401,            0.001486,            0.001486,            0.001486
                 260,            0.016527,            0.011067,           0.0012087,             0.90483,             0.74648,             0.80803,             0.57696,            0.028652,           0.0092763,            0.002381,            0.001453,            0.001453,            0.001453
                 261,            0.017538,            0.010922,           0.0015129,             0.89911,              0.7419,             0.81022,              0.5793,            0.028591,           0.0092701,           0.0023032,             0.00142,             0.00142,             0.00142
                 262,            0.017308,            0.011077,            0.001339,             0.91289,             0.74004,             0.81504,               0.582,            0.028515,           0.0092398,           0.0022932,            0.001387,            0.001387,            0.001387
                 263,            0.016735,             0.01107,           0.0010831,             0.89329,             0.74353,             0.81412,             0.58576,            0.028483,           0.0092433,           0.0022861,            0.001354,            0.001354,            0.001354
                 264,            0.017176,              0.0112,           0.0011989,             0.90558,             0.73256,             0.81462,             0.58381,            0.028473,            0.009301,           0.0023406,            0.001321,            0.001321,            0.001321
                 265,            0.017472,            0.011067,           0.0010732,             0.89602,             0.73778,             0.81138,             0.58297,            0.028326,           0.0092858,           0.0022817,            0.001288,            0.001288,            0.001288
                 266,            0.016464,            0.011224,          0.00085397,             0.90265,             0.73645,             0.81177,             0.58022,            0.028316,           0.0092715,           0.0022821,            0.001255,            0.001255,            0.001255
                 267,            0.016789,            0.011111,           0.0010014,             0.91875,              0.7272,             0.81133,             0.58174,             0.02835,           0.0092606,           0.0023344,            0.001222,            0.001222,            0.001222
                 268,            0.016747,            0.011151,          0.00084074,             0.90258,             0.73373,             0.80935,             0.57989,            0.028461,            0.009244,           0.0024112,            0.001189,            0.001189,            0.001189
                 269,            0.016473,            0.010901,          0.00065615,             0.87264,             0.75394,             0.81098,             0.57642,             0.02859,           0.0092378,           0.0024094,            0.001156,            0.001156,            0.001156
                 270,            0.017007,            0.010844,          0.00091053,             0.90145,               0.737,             0.81119,             0.57383,            0.028606,           0.0091868,           0.0024128,            0.001123,            0.001123,            0.001123
                 271,            0.016255,             0.01078,           0.0011092,             0.91431,             0.73785,             0.81335,             0.57675,            0.028606,           0.0091766,           0.0023814,             0.00109,             0.00109,             0.00109
                 272,            0.016849,            0.010981,          0.00071296,             0.91478,              0.7396,              0.8164,             0.58239,            0.028639,              0.0091,           0.0023351,            0.001057,            0.001057,            0.001057
                 273,            0.016296,            0.010911,          0.00082901,             0.91107,             0.73853,             0.81832,             0.58189,            0.028698,           0.0091117,           0.0023488,            0.001024,            0.001024,            0.001024
                 274,            0.017014,              0.0108,          0.00077045,             0.90163,             0.73707,             0.81675,             0.58221,            0.028724,           0.0091643,           0.0023891,            0.000991,            0.000991,            0.000991
                 275,            0.016865,             0.01098,          0.00092408,             0.91281,             0.73139,             0.81503,             0.58217,            0.028699,            0.009208,           0.0023835,            0.000958,            0.000958,            0.000958
                 276,            0.016997,            0.010749,           0.0010509,             0.91222,              0.7259,             0.81298,             0.58269,            0.028725,           0.0092393,           0.0024259,            0.000925,            0.000925,            0.000925
                 277,            0.016526,            0.010796,          0.00093938,             0.92227,             0.72983,             0.81256,             0.58251,            0.028741,           0.0092668,           0.0024143,            0.000892,            0.000892,            0.000892
                 278,            0.016104,            0.010627,          0.00074786,             0.92532,             0.73072,             0.81189,             0.58071,            0.028768,           0.0092367,           0.0024007,            0.000859,            0.000859,            0.000859
                 279,            0.016409,            0.010893,          0.00095338,             0.91417,             0.73281,             0.81288,             0.58428,            0.028775,           0.0092383,           0.0023549,            0.000826,            0.000826,            0.000826
                 280,            0.015778,            0.010746,          0.00078947,             0.91503,              0.7299,             0.81587,             0.58579,            0.028793,           0.0092273,           0.0023291,            0.000793,            0.000793,            0.000793
                 281,            0.016285,            0.010529,           0.0012576,             0.90795,             0.73847,             0.81461,             0.58493,             0.02883,           0.0092372,           0.0023392,             0.00076,             0.00076,             0.00076
                 282,            0.016254,             0.01072,           0.0010125,             0.90321,              0.7418,              0.8137,             0.58625,            0.028766,           0.0092237,           0.0023584,            0.000727,            0.000727,            0.000727
                 283,            0.016082,            0.010578,          0.00092808,             0.90374,             0.74211,             0.81347,              0.5861,            0.028799,            0.009219,           0.0023738,            0.000694,            0.000694,            0.000694
                 284,            0.016232,            0.010733,          0.00092697,             0.89237,             0.74359,             0.81227,             0.58559,            0.028828,           0.0092294,           0.0023148,            0.000661,            0.000661,            0.000661
                 285,            0.016543,            0.010624,           0.0011552,             0.89031,             0.74617,             0.81316,             0.58562,            0.028816,           0.0092596,           0.0023063,            0.000628,            0.000628,            0.000628
                 286,            0.016405,            0.010775,          0.00086373,             0.87936,             0.75008,             0.81385,              0.5844,            0.028757,            0.009279,            0.002301,            0.000595,            0.000595,            0.000595
                 287,            0.015485,            0.010486,           0.0013283,              0.8809,             0.74352,             0.81281,             0.58351,             0.02872,           0.0092908,           0.0023132,            0.000562,            0.000562,            0.000562
                 288,            0.016142,            0.010832,          0.00097543,              0.9041,             0.72911,             0.81219,              0.5832,            0.028664,           0.0093072,           0.0023652,            0.000529,            0.000529,            0.000529
                 289,            0.015886,            0.010475,          0.00095729,             0.91411,             0.72639,             0.81193,             0.58285,             0.02852,           0.0093207,           0.0023602,            0.000496,            0.000496,            0.000496
                 290,            0.016435,            0.010751,           0.0010099,             0.91796,             0.72387,             0.81239,             0.58219,            0.028504,           0.0093289,           0.0023695,            0.000463,            0.000463,            0.000463
                 291,            0.015927,            0.010521,           0.0010276,             0.91796,             0.72768,              0.8084,             0.58361,            0.028541,           0.0093333,           0.0023952,             0.00043,             0.00043,             0.00043
                 292,            0.016502,            0.010276,          0.00079677,             0.91062,             0.73001,              0.8096,             0.58415,             0.02857,            0.009344,           0.0024102,            0.000397,            0.000397,            0.000397
                 293,            0.015691,            0.010231,          0.00060927,             0.90817,             0.73058,             0.80944,             0.58289,            0.028588,           0.0093404,           0.0024504,            0.000364,            0.000364,            0.000364
                 294,            0.015695,            0.010661,          0.00078472,             0.90534,             0.73143,             0.80833,              0.5814,            0.028615,           0.0093388,           0.0024689,            0.000331,            0.000331,            0.000331
                 295,            0.016446,            0.010449,          0.00091516,             0.90877,             0.73153,             0.80987,              0.5828,            0.028569,           0.0093129,           0.0024669,            0.000298,            0.000298,            0.000298
                 296,             0.01591,             0.01028,          0.00079056,             0.91145,             0.73062,             0.81001,             0.58287,            0.028557,           0.0093021,           0.0024646,            0.000265,            0.000265,            0.000265
                 297,            0.015601,            0.010214,          0.00061322,             0.91494,             0.72871,             0.80851,              0.5834,            0.028584,            0.009303,           0.0024689,            0.000232,            0.000232,            0.000232
                 298,             0.01663,            0.010475,           0.0010801,             0.91324,             0.72867,             0.81028,             0.58286,            0.028598,           0.0093083,           0.0024716,            0.000199,            0.000199,            0.000199
                 299,            0.015469,            0.010431,          0.00091301,             0.91448,             0.73042,             0.81062,             0.58336,            0.028598,           0.0093125,           0.0024533,            0.000166,            0.000166,            0.000166
